Name,chrom,strand,tss,l2_FLvsAD,l2_ADvsFL,cE,tE,cW,tW,cY,tY,pE,pW,pY
Kif14,chr1,+,136467847,,-0.792370371554232,209,13,254,31,277,21,0.941441441441441,0.951310861423221,0.929530201342282
Nr5a2,chr1,-,136960447,6.26834082323,,26,9,30,7,33,7,0.742857142857143,0.769230769230769,0.825
Ptprc,chr1,-,138175304,,1.01216375948,3,175,1,123,1,132,0.0168539325842697,0.00568181818181818,0.0075187969924812
Nek7,chr1,-,138619756,-0.429552034435752,,137,139,71,110,118,162,0.496376811594203,0.338095238095238,0.421428571428571
Gm5833,chr1,-,138682074,-6.68076197756973,,189,21,121,32,144,86,0.9,0.852112676056338,0.626086956521739
Dennd1b,chr1,+,138963708,-0.617110496658793,1.12269867512,6,150,2,146,1,160,0.0384615384615385,0.0131578947368421,0.0062111801242236
Crb1,chr1,-,139377075,3.55041071242,,35,53,33,34,31,53,0.397727272727273,0.383720930232558,0.369047619047619
Zbtb41,chr1,+,139422382,-0.498673902963524,1.19804902784,33,263,38,277,21,251,0.111486486486486,0.12624584717608,0.0772058823529412
Cfh,chr1,-,140183410,6.33460637164,-7.2723962202101,25,1,31,4,49,0,0.961538461538461,0.96875,1
Rgs2,chr1,-,144004148,0.929066073827,,5,67,11,74,9,76,0.0694444444444445,0.141025641025641,0.105882352941176
Rgs1,chr1,-,144249103,,8.54259934522,65,40,25,75,6,63,0.619047619047619,0.384615384615385,0.0869565217391304
Rgs18,chr1,-,144775426,,2.21654085505,32,91,18,85,5,118,0.260162601626016,0.165137614678899,0.040650406504065
Pla2g4a,chr1,-,149961289,-0.862535049202855,0.765577313357,75,96,70,145,73,158,0.43859649122807,0.421686746987952,0.316017316017316
Ptgs2,chr1,+,150100030,-2.01929559223583,,24,4,39,2,41,7,0.857142857142857,0.906976744186047,0.854166666666667
Ptgs2os2,chr1,-,150164947,-1.87680737676782,,15,34,15,64,26,70,0.306122448979592,0.306122448979592,0.270833333333333
Hmcn1,chr1,-,150993434,6.28571923588,-2.06192647768137,35,50,34,53,31,55,0.411764705882353,0.404761904761905,0.36046511627907
Ivns1abp,chr1,+,151344485,,0.783328861949,2,19,3,34,2,53,0.0952380952380952,0.136363636363636,0.0363636363636364
Swt1,chr1,-,151428434,,0.97864212462,15,134,12,130,13,137,0.100671140939597,0.0821917808219178,0.0866666666666667
Rnf2,chr1,-,151500990,0.483528150139,,52,90,30,63,28,58,0.366197183098592,0.25,0.325581395348837
1700025G04Rik,chr1,-,152090319,-0.867078059297031,,0,24,1,14,0,22,0,0.04,0
Tsen15,chr1,-,152386681,0.390926812759,,36,176,54,227,40,252,0.169811320754717,0.234782608695652,0.136986301369863
Rgl1,chr1,-,152766304,1.71099963486,-1.13296382292742,51,331,42,330,31,292,0.133507853403141,0.11260053619303,0.0959752321981424
Lamc1,chr1,-,153332785,,-1.10110901217973,9,55,7,45,1,55,0.140625,0.112903225806452,0.0178571428571429
Npl,chr1,-,153549713,-0.996701199883381,,73,126,50,108,37,82,0.366834170854271,0.284090909090909,0.310924369747899
Rnasel,chr1,+,153749425,,1.21252208348,120,284,48,280,40,268,0.297029702970297,0.144578313253012,0.12987012987013
Rgsl1,chr1,-,153844140,3.55136611702,,206,4,185,3,202,4,0.980952380952381,0.978835978835979,0.980582524271845
Mir8114,chr1,+,153899925,0.835632721832,,0,80,0,173,0,104,0,0,0
Glul,chr1,+,153899928,0.543485764067,,0,80,0,173,0,104,0,0,0
Mr1,chr1,-,155146813,-1.20444625954466,1.74820315142,36,122,21,89,16,118,0.227848101265823,0.146853146853147,0.119402985074627
Acbd6,chr1,+,155558119,,-0.624300175572622,38,54,36,58,10,54,0.41304347826087,0.4,0.15625
Qsox1,chr1,-,155812898,-0.835103653952113,,7,49,4,18,2,62,0.125,0.0754716981132076,0.03125
Cep350,chr1,-,155973254,0.291250647102,,1,196,2,152,8,169,0.0050761421319797,0.0101010101010101,0.0451977401129944
Nphs2,chr1,+,156310718,,3.45056109312,109,163,99,175,145,74,0.400735294117647,0.377862595419847,0.662100456621005
Soat1,chr1,-,156474327,-1.41129869272268,,33,21,38,17,41,31,0.611111111111111,0.64406779661017,0.569444444444445
Ralgps2,chr1,-,156939625,1.5380339802,,12,45,8,67,12,56,0.210526315789474,0.150943396226415,0.176470588235294
2810025M15Rik,chr1,+,157412351,1.00173770336,-0.839668484464296,1,136,5,149,0,82,0.0072992700729927,0.0354609929078014,0
Rasal2,chr1,-,157412594,0.710926769245,,1,127,4,151,0,91,0.0078125,0.0305343511450382,0
Sec16b,chr1,+,157506795,1.34784504533,2.27947328597,87,4,72,2,92,3,0.956043956043956,0.947368421052632,0.968421052631579
Pappa2,chr1,-,158958174,5.19577860506,,29,6,13,6,29,7,0.828571428571429,0.68421052631579,0.805555555555556
Tnr,chr1,+,159523768,5.57985688051,,1,29,4,24,0,16,0.0333333333333333,0.121212121212121,0
4930562F07Rik,chr1,-,160077984,0.704694894047,,22,0,41,1,32,0,1,1,1
Tnn,chr1,-,160153574,5.4516813681,,55,0,60,3,54,0,1,1,1
Cacybp,chr1,-,160212891,,-0.649277060200735,7,405,15,466,15,355,0.0169902912621359,0.0357142857142857,0.0405405405405405
Rabgap1l,chr1,-,160792937,-0.443102132977383,1.74350182839,2,61,0,54,0,26,0.0317460317460317,0,0
Rc3h1,chr1,+,160906410,0.341326366615,,0,423,0,247,6,437,0,0,0.0135440180586907
Gas5,chr1,+,161034600,,0.844266440817,3,414,1,268,1,333,0.00719424460431655,0.00240963855421687,0.0029940119760479
Zbtb37,chr1,-,161034848,,1.5007826084,3,431,1,278,2,360,0.00691244239631337,0.00231481481481482,0.00552486187845304
Snord47,chr1,+,161038091,,2.05321596006,34,33,28,27,38,44,0.507462686567164,0.459016393442623,0.463414634146342
Dars2,chr1,-,161070659,,-0.896739899721646,4,575,4,455,1,487,0.00690846286701209,0.00690846286701209,0.00204918032786885
Prdx6,chr1,-,161251209,-0.667746099022018,,6,113,14,76,10,84,0.0504201680672269,0.110236220472441,0.106382978723404
Tnfsf4,chr1,+,161395437,-5.81884292420827,6.80980541083,172,94,64,168,71,188,0.646616541353383,0.405063291139241,0.274131274131274
Suco,chr1,-,161876681,,1.24025483445,3,241,0,206,1,272,0.0122950819672131,0,0.00366300366300366
Vamp4,chr1,+,162570514,0.850534057107,,13,55,6,78,17,94,0.191176470588235,0.0983606557377049,0.153153153153153
Fmo1,chr1,-,162866609,6.89157308977,-7.17392364826816,50,19,57,17,64,19,0.72463768115942,0.75,0.771084337349398
BC055324,chr1,-,163994795,,-0.808583487053241,21,221,7,136,19,195,0.0867768595041322,0.0307017543859649,0.088785046728972
Sell,chr1,+,164062075,,-1.19969608910099,14,32,16,29,15,37,0.304347826086957,0.333333333333333,0.288461538461538
F5,chr1,+,164151834,0.395863441761,,25,17,45,9,31,22,0.595238095238095,0.725806451612903,0.584905660377359
Slc19a2,chr1,+,164249045,-1.8579931478648,,15,144,34,155,44,202,0.0943396226415094,0.191011235955056,0.178861788617886
Ccdc181,chr1,+,164275597,,0.896519361808,31,14,20,14,28,8,0.688888888888889,0.588235294117647,0.777777777777778
Atp1b1,chr1,-,164458354,1.26155546298,,11,64,5,42,10,53,0.146666666666667,0.072463768115942,0.158730158730159
Mpzl1,chr1,-,165634540,,-1.00770296383731,110,143,180,102,167,94,0.434782608695652,0.557275541795666,0.639846743295019
Creg1,chr1,+,165763757,-0.851132563698746,,29,244,20,225,29,255,0.106227106227106,0.0757575757575758,0.102112676056338
Dusp27,chr1,-,166127897,6.0284048439,,102,21,166,6,97,5,0.829268292682927,0.887700534759358,0.950980392156863
Tada1,chr1,+,166379166,-0.439577636281071,,9,113,4,196,5,32,0.0737704918032787,0.0341880341880342,0.135135135135135
Fam78b,chr1,+,167001416,3.81939929138,,1,25,2,63,2,49,0.0384615384615385,0.0740740740740741,0.0392156862745098
Uck2,chr1,-,167285126,,-0.874130136932684,23,234,21,245,31,206,0.0894941634241245,0.0823529411764706,0.130801687763713
Tmco1,chr1,+,167308669,-0.325387271653642,,10,75,12,74,13,95,0.117647058823529,0.137931034482759,0.12037037037037
Aldh9a1,chr1,+,167349990,-0.579085030824502,,115,154,106,78,88,154,0.427509293680297,0.407692307692308,0.363636363636364
Mgst3,chr1,-,167393840,1.32915596946,-1.99768016761885,0,73,0,56,0,50,0,0,0
Pbx1,chr1,-,168432168,1.28234480498,1.91526085377,28,73,8,82,4,77,0.277227722772277,0.0987654320987654,0.0493827160493827
Hsd17b7,chr1,-,169969204,-2.44456463648562,,54,43,53,27,47,44,0.556701030927835,0.552083333333333,0.516483516483517
Uap1,chr1,-,170174963,-0.647035917457029,,28,52,18,43,28,68,0.35,0.257142857142857,0.291666666666667
Gm7694,chr1,-,170306331,-2.33478952121925,1.98558628435,109,3,113,1,149,5,0.973214285714286,0.974137931034483,0.967532467532468
Nos1ap,chr1,-,170589848,-1.80896872642655,2.17082204938,9,109,12,126,7,60,0.076271186440678,0.0991735537190083,0.104477611940299
Fcrla,chr1,-,170927582,4.35622751208,,37,2,51,5,50,6,0.948717948717949,0.962264150943396,0.892857142857143
Fcgr4,chr1,+,171018925,,-6.05984120982341,16,6,6,2,20,2,0.727272727272727,0.5,0.909090909090909
Fcgr3,chr1,-,171059402,,-4.63182504880988,119,44,129,48,111,38,0.730061349693252,0.745664739884393,0.74496644295302
Sdhc,chr1,-,171150602,,-0.604887034553144,61,122,47,124,47,95,0.333333333333333,0.27810650887574,0.330985915492958
Pcp4l1,chr1,-,171196267,,1.7190168574,40,47,32,30,42,46,0.459770114942529,0.405063291139241,0.477272727272727
Apoa2,chr1,+,171221563,,-5.04110575519922,2,7,3,8,8,8,0.222222222222222,0.3,0.5
Fcer1g,chr1,-,171234348,-1.67603851291817,,117,51,88,19,104,26,0.696428571428571,0.633093525179856,0.8
Ndufs2,chr1,-,171247121,,-0.711749399300814,0,133,0,129,0,130,0,0,0
Ppox,chr1,-,171281185,0.437137533746,,18,139,28,91,29,88,0.114649681528662,0.167664670658683,0.247863247863248
Pfdn2,chr1,+,171344953,,-0.758462237589209,275,124,286,121,305,120,0.68922305764411,0.697560975609756,0.717647058823529
F11r,chr1,+,171437560,-0.840081419076243,1.09972382004,6,93,14,83,11,50,0.0606060606060606,0.130841121495327,0.180327868852459
Ly9,chr1,-,171607409,0.605771494372,-0.827286048633947,28,2,11,5,44,4,0.933333333333333,0.846153846153846,0.916666666666667
Slamf7,chr1,-,171653036,,-6.80350461216503,103,0,95,1,103,1,1,1,0.990384615384615
Cd48,chr1,+,171681991,,-2.16639440553023,43,63,53,70,70,34,0.405660377358491,0.456896551724138,0.673076923076923
Slamf1,chr1,+,171767131,1.75548724503,0.806257805364,33,0,28,1,16,0,1,1,1
Cd84,chr1,+,171839696,,1.47727345717,24,7,33,18,17,16,0.774193548387097,0.825,0.515151515151515
Slamf6,chr1,+,171917461,4.8202148759,-7.00946953319743,114,57,93,89,85,93,0.666666666666667,0.62,0.477528089887641
Vangl2,chr1,-,172027294,1.10330939918,,29,5,17,4,46,2,0.852941176470588,0.772727272727273,0.958333333333333
Copa,chr1,+,172082528,-0.585505553123866,,67,105,53,83,43,94,0.38953488372093,0.335443037974684,0.313868613138686
Pea15a,chr1,-,172206803,-0.671055908207318,,23,33,22,33,11,29,0.410714285714286,0.4,0.275
Atp1a4,chr1,-,172258423,5.13004796682,,318,11,293,18,307,18,0.966565349544073,0.963815789473684,0.944615384615385
Igsf8,chr1,+,172312366,,-0.933810898439889,5,48,1,64,0,59,0.0943396226415094,0.0204081632653061,0
Igsf9,chr1,+,172482212,0.860144984697,,20,54,27,48,36,49,0.27027027027027,0.333333333333333,0.423529411764706
Tagln2,chr1,+,172500245,-0.524300036834252,,84,78,100,54,74,90,0.518518518518519,0.561797752808989,0.451219512195122
Slamf8,chr1,-,172590567,,3.98474784414,62,2,53,1,63,0,0.96875,0.963636363636364,1
Fcer1a,chr1,-,173227228,-7.62580579934639,,108,9,97,14,123,8,0.923076923076923,0.915094339622642,0.938931297709924
Aim2,chr1,+,173420603,,1.27812361757,71,18,69,12,74,22,0.797752808988764,0.793103448275862,0.770833333333333
Mndal,chr1,-,173880186,,1.81749397154,36,75,9,91,18,116,0.324324324324324,0.107142857142857,0.134328358208955
Ifi203,chr1,-,173942671,,1.46597199328,22,14,13,17,17,20,0.611111111111111,0.481481481481482,0.45945945945946
Ifi205,chr1,-,174031754,,-6.9606723427627,110,11,72,10,86,12,0.909090909090909,0.867469879518072,0.877551020408163
Spta1,chr1,+,174172775,2.63271950681,-1.53715884368362,24,10,23,10,19,11,0.705882352941177,0.696969696969697,0.633333333333333
Olfr414,chr1,+,174430429,,5.04704100145,225,15,241,5,293,6,0.9375,0.94140625,0.979933110367893
Fmn2,chr1,+,174501824,2.32305392152,,1,28,0,9,0,34,0.0344827586206897,0,0
Fh1,chr1,-,175625634,,-0.627983716312371,43,46,52,38,63,42,0.48314606741573,0.530612244897959,0.6
Kmo,chr1,+,175632192,2.58525979517,-8.93995254029312,136,64,87,59,108,63,0.68,0.576158940397351,0.631578947368421
Chml,chr1,-,175688352,-0.611219505204707,,229,1,245,4,184,0,0.995652173913044,0.995934959349593,1
Exo1,chr1,+,175880777,,-1.1651482096701,83,34,87,26,73,13,0.70940170940171,0.71900826446281,0.848837209302326
Sdccag8,chr1,+,176814659,,0.92988351974,13,25,4,20,16,17,0.342105263157895,0.137931034482759,0.484848484848485
Hmga2-ps1,chr1,-,176836132,2.33283105486,,94,138,96,164,84,157,0.405172413793103,0.41025641025641,0.348547717842324
Akt3,chr1,-,177248766,,1.32272859653,94,32,107,18,104,12,0.746031746031746,0.769784172661871,0.896551724137931
Zbtb18,chr1,+,177442350,-0.475524917815769,0.889201304909,0,118,0,82,1,125,0,0,0.00793650793650794
Efcab2,chr1,+,178406017,1.03381507046,,15,2,13,0,11,0,0.882352941176471,0.866666666666667,1
Sccpdh,chr1,+,179668230,-0.609305011020675,,66,122,40,140,75,132,0.351063829787234,0.246913580246914,0.36231884057971
Psen2,chr1,-,180256299,,-0.851455161538155,58,198,49,180,34,225,0.2265625,0.198380566801619,0.131274131274131
Parp1,chr1,+,180568890,,-0.744240492462445,86,165,78,111,111,115,0.342629482071713,0.320987654320988,0.491150442477876
Pycr2,chr1,+,180904273,,-0.794360713553346,17,144,12,178,10,154,0.105590062111801,0.0769230769230769,0.0609756097560976
Ephx1,chr1,-,181017568,-2.06046019981404,,96,68,84,52,51,89,0.585365853658537,0.552631578947369,0.364285714285714
Lbr,chr1,-,181842400,-0.411318703371605,,1,192,1,147,1,177,0.00518134715025907,0.00518134715025907,0.00561797752808989
Enah,chr1,-,182019979,-3.83893477998787,,14,63,13,19,16,40,0.181818181818182,0.171052631578947,0.285714285714286
Degs1,chr1,-,182282800,-0.771928353433674,,29,72,38,144,49,122,0.287128712871287,0.345454545454545,0.286549707602339
Capn2,chr1,-,182517609,,-0.659265919408424,46,14,31,11,31,12,0.766666666666667,0.688888888888889,0.72093023255814
Tlr5,chr1,+,182954787,2.45700479356,,25,79,21,29,39,85,0.240384615384615,0.21,0.314516129032258
Dusp10,chr1,+,184034380,-1.43592526969733,,2,71,1,76,0,29,0.0273972602739726,0.0138888888888889,0
C130074G19Rik,chr1,-,184883035,,-5.04735915024534,97,111,115,119,111,124,0.466346153846154,0.508849557522124,0.472340425531915
Iars2,chr1,-,185329400,-0.47977230552111,,26,127,35,59,18,105,0.169934640522876,0.216049382716049,0.146341463414634
Slc30a10,chr1,+,185454847,10.3648443458,-7.91380408583223,41,9,42,14,40,10,0.82,0.823529411764706,0.8
Gm2061,chr1,-,185455567,7.33225955941,-5.81880418981778,10,17,4,14,10,21,0.37037037037037,0.19047619047619,0.32258064516129
Lyplal1,chr1,-,186117309,0.748245160979,-1.11072389703291,123,54,83,49,123,83,0.694915254237288,0.605839416058394,0.597087378640777
Ush2a,chr1,+,188262837,5.69630943798,,223,16,228,18,231,11,0.933054393305439,0.934426229508197,0.954545454545455
Kctd3,chr1,-,189007839,,-0.625044727514553,0,21,8,29,9,13,0,0.275862068965517,0.409090909090909
Ptpn14,chr1,+,189728267,1.84170244755,,8,64,4,36,7,30,0.111111111111111,0.0588235294117647,0.189189189189189
Prox1,chr1,-,190170826,5.44698397296,,9,94,11,72,10,121,0.087378640776699,0.104761904761905,0.0763358778625954
Nsl1,chr1,+,191063020,,-0.980865965503021,73,93,63,76,58,63,0.439759036144578,0.403846153846154,0.479338842975207
Ppp2r5a,chr1,-,191397040,0.531881718165,,0,23,0,25,1,16,0,0,0.0588235294117647
Ints7,chr1,+,191575635,,-0.540402449874832,3,486,2,359,6,460,0.00613496932515337,0.00409836065573771,0.0128755364806867
Nek2,chr1,+,191821472,,-0.904398728682842,74,73,43,55,86,70,0.503401360544218,0.370689655172414,0.551282051282051
Slc30a1,chr1,+,191906780,1.10707298584,,6,43,10,116,3,86,0.122448979591837,0.188679245283019,0.0337078651685393
1700034H15Rik,chr1,-,191907526,2.21527125081,,48,27,74,97,55,84,0.64,0.732673267326733,0.39568345323741
Syt14,chr1,-,193035774,3.44004059724,,27,55,27,68,25,49,0.329268292682927,0.329268292682927,0.337837837837838
Irf6,chr1,+,193153111,,1.10653332362,133,55,173,97,98,86,0.707446808510638,0.758771929824562,0.532608695652174
Hsd11b1,chr1,-,193264044,,-3.2998574235492,51,49,46,34,49,25,0.51,0.48421052631579,0.662162162162162
Camk1g,chr1,-,193370281,3.47993232795,-6.20606959248134,64,3,84,0,75,1,0.955223880597015,0.96551724137931,0.986842105263158
Plxna2,chr1,+,194619828,0.871149561544,-0.952020969740299,2,29,3,111,8,124,0.0645161290322581,0.09375,0.0606060606060606
Cd34,chr1,+,194938820,-0.795509824542355,-0.578580533530102,28,2,10,0,19,1,0.933333333333333,0.833333333333333,0.95
Gm16897,chr1,-,194976958,-0.65689117390354,-0.6014412113739,1,31,0,13,1,13,0.03125,0,0.0714285714285714
Cr2,chr1,-,195176718,1.72035689385,,0,41,1,46,1,47,0,0.0238095238095238,0.0208333333333333
Plekhg1,chr10,+,3740376,3.62160330598,,16,1,3,0,12,0,0.941176470588235,0.75,1
Mthfd1l,chr10,+,3973074,,-0.990893684139752,56,45,79,53,72,66,0.554455445544555,0.637096774193548,0.521739130434783
Akap12,chr10,+,4266328,1.67054209455,-2.20312059233531,134,79,216,20,196,28,0.629107981220657,0.732203389830509,0.875
Esr1,chr10,+,4611988,-4.5518652102367,6.99092018605,96,112,39,126,34,204,0.461538461538462,0.258278145695364,0.142857142857143
Syne1,chr10,-,5550691,0.690381203736,1.08271384861,62,25,20,0,53,42,0.71264367816092,0.444444444444444,0.557894736842105
Myct1,chr10,+,5593727,,1.10682644154,13,102,1,141,3,168,0.11304347826087,0.00970873786407767,0.0175438596491228
Oprm1,chr10,+,6758592,1.68460462796,,13,1,14,0,13,0,0.928571428571429,0.933333333333333,1
Ipcef1,chr10,-,7023184,0.900208102198,,49,1,50,1,56,1,0.98,0.980392156862745,0.982456140350877
Ulbp1,chr10,-,7473476,-1.23150792237939,,27,22,24,31,4,43,0.551020408163265,0.521739130434783,0.0851063829787234
Nup43,chr10,+,7667503,,-0.98099992072573,45,148,35,93,73,210,0.233160621761658,0.191256830601093,0.257950530035336
Lats1,chr10,+,7681208,-0.321957627854145,0.956032693023,18,128,10,122,9,91,0.123287671232877,0.072463768115942,0.09
Ginm1,chr10,-,7780916,-0.491126878717756,0.91250093891,20,48,9,43,16,51,0.294117647058824,0.157894736842105,0.238805970149254
Ppil4,chr10,+,7792893,,0.683123051083,37,15,22,9,33,18,0.711538461538462,0.594594594594595,0.647058823529412
Samd5,chr10,-,9675207,-2.89570957296146,,1,46,1,29,1,20,0.0212765957446809,0.0212765957446809,0.0476190476190476
Stxbp5,chr10,-,9901039,-1.56150519234556,1.12139598565,1,23,0,20,1,15,0.0416666666666667,0,0.0625
Adgb,chr10,-,10472398,2.5002219219,,163,55,191,42,206,17,0.747706422018349,0.776422764227642,0.923766816143498
Rab32,chr10,-,10558206,-0.764149739152341,,58,22,65,32,49,28,0.725,0.747126436781609,0.636363636363636
Grm1,chr10,-,11082330,,3.24676509297,32,30,32,21,40,25,0.516129032258065,0.516129032258065,0.615384615384615
Fbxo30,chr10,+,11281329,-0.615893013710439,,0,57,0,63,1,45,0,0,0.0217391304347826
Epm2a,chr10,+,11343444,,2.63339719174,53,29,66,56,41,38,0.646341463414634,0.694736842105263,0.518987341772152
Utrn,chr10,-,12861734,0.537237428124,,254,25,212,18,228,34,0.910394265232975,0.894514767932489,0.870229007633588
Sf3b5,chr10,+,13008449,,-0.766406142603039,131,119,83,131,97,112,0.524,0.410891089108911,0.464114832535885
Plagl1,chr10,+,13090831,3.7375582417,-2.47993835694857,539,286,560,260,498,193,0.653333333333333,0.66193853427896,0.720694645441389
Phactr2,chr10,-,13474395,,1.08980753643,0,23,16,53,15,9,0,0.41025641025641,0.625
Fuca2,chr10,+,13501027,-0.334424453971318,,8,8,5,10,6,20,0.5,0.384615384615385,0.230769230769231
Aig1,chr10,-,13868956,-0.668712693917694,,61,67,75,82,40,131,0.4765625,0.528169014084507,0.233918128654971
Cited2,chr10,+,17723227,-1.19912590438801,0.907895514227,0,32,0,56,0,76,0,0,0
Abracl,chr10,-,18023251,-0.455776728459561,,53,78,58,82,46,70,0.404580152671756,0.426470588235294,0.396551724137931
Ccdc28a,chr10,-,18234980,,1.01052095009,98,192,146,181,102,179,0.337931034482759,0.431952662721893,0.362989323843416
Perp,chr10,+,18845070,-2.62753491980704,,72,61,147,52,158,57,0.541353383458647,0.706730769230769,0.734883720930233
Tnfaip3,chr10,-,19015409,-1.11176558875488,1.55942309553,46,175,41,168,48,112,0.208144796380091,0.189814814814815,0.3
Ifngr1,chr10,+,19591948,0.877082738717,-0.686363735722535,60,208,45,208,56,214,0.223880597014925,0.177865612648221,0.207407407407407
Il22ra2,chr10,+,19622027,4.98185229755,,90,3,101,2,106,0,0.967741935483871,0.971153846153846,1
Slc35d3,chr10,-,19851458,2.07305571987,,3,44,5,44,7,42,0.0638297872340426,0.102040816326531,0.142857142857143
Map3k5,chr10,+,19934525,-1.03518186748521,,2,81,0,69,0,39,0.0240963855421687,0,0
Map7,chr10,+,20148919,-0.756368481473067,0.655762805926,43,637,36,368,38,582,0.0632352941176471,0.0534918276374443,0.0612903225806452
