#1.2
22089	6
Name	Description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Aacs	Aacs	2511.94310477	-2.16841271598088	0.204353962199	-10.6110627493938	2.64720738440705e-26	2.0318519951408e-24
Dhcr24	Dhcr24	6121.15672656	-1.95435746466331	0.184202023819	-10.6098588069016	2.68153981561279e-26	2.04889055775736e-24
Cd9	Cd9	2552.60818637	-1.68883090840409	0.159878230421	-10.563232429783	4.4120192504613e-26	3.35591698483286e-24
Baiap2l1	Baiap2l1	240.526672458	3.90088596184	0.369743403253	10.5502516814	5.0661206000872e-26	3.83616647771625e-24
Ttc39c	Ttc39c	164.208084238	-2.85071000748981	0.271135784924	-10.5139570871884	7.450047443941e-26	5.61613844367802e-24
Mrgpre	Mrgpre	215.914982325	-2.85436809556516	0.271862236154	-10.4993180956037	8.70063592910837e-26	6.52973059106329e-24
Arntl	Arntl	554.88695967	1.64681893014	0.156953958648	10.4923695096	9.36498670261908e-26	6.99721971063831e-24
Mocos	Mocos	109.58098745	-5.30626237245344	0.506164345074	-10.4832796385008	1.03104970752027e-25	7.66973804457586e-24
C1qtnf6	C1qtnf6	1138.35496001	-1.28791962093133	0.122984150437	-10.4722406615795	1.15867412815047e-25	8.58130321401264e-24
D930020B18Rik	D930020B18Rik	168.710819589	6.73917162127	0.645884691547	10.4340166433	1.7339977646916e-25	1.27861512028744e-23
Itpr2	Itpr2	710.153834338	-2.38841172359219	0.22973118609	-10.3965498295849	2.57073256688688e-25	1.88736478801964e-23
Itga4	Itga4	12450.5176492	1.17163543305	0.11271208704	10.3949404524	2.61450202398677e-25	1.91118966134375e-23
Notch1	Notch1	3251.67442016	1.70005766459	0.16451188914	10.333950169	4.94800223029828e-25	3.60137783020762e-23
Ikzf2	Ikzf2	3579.96319113	1.58715158171	0.153729936513	10.3242843763	5.4725354111632e-25	3.96606150012454e-23
Cfp	Cfp	899.494653671	-1.67734970697313	0.162627112871	-10.3140840255069	6.08588438455958e-25	4.39171981699457e-23
Limd2	Limd2	6155.22858269	1.14402242072	0.111024199529	10.3042618237	6.74071804568186e-25	4.84356446465464e-23
Rab31	Rab31	2884.54461285	-1.54106517112305	0.149715841698	-10.2932672564357	7.55678045529915e-25	5.40694045627888e-23
Tspan6	Tspan6	1118.20079252	2.56449909812	0.251353159211	10.2027724902	1.92691859237592e-24	1.37290917092236e-22
Nxpe4	Nxpe4	132.279589583	3.68353504092	0.362414123842	10.1638837964	2.873948885689e-24	2.03905465898086e-22
Gas2l3	Gas2l3	2511.82324205	-1.34677830229189	0.132575773349	-10.1585551286458	3.03541295349499e-24	2.14460180471616e-22
Ckb	Ckb	169.762569308	3.18055636449	0.313730318048	10.1378674024	3.75200986958297e-24	2.63985161074075e-22
Mast1	Mast1	243.547173109	-2.28076585858962	0.225185916452	-10.1283681258886	4.13492408247894e-24	2.89719203554935e-22
Pcdh7	Pcdh7	1305.46230491	2.02850467814	0.200542830485	10.1150695502	4.73680471855331e-24	3.30519357345005e-22
Pbx2	Pbx2	3422.99919641	1.17725095859	0.11654071788	10.1016278258	5.43327107480061e-24	3.77556441848079e-22
Col5a1	Col5a1	201.320162476	5.16821714849	0.514343664841	10.0481788768	9.35807679403858e-24	6.47624937475965e-22
Mtus1	Mtus1	309.557150951	3.02839531724	0.301441924239	10.0463640712	9.53196470763162e-24	6.5696635123701e-22
Fscn1	Fscn1	2068.80046037	4.6112988677	0.460255703192	10.0189934328	1.25777343137561e-23	8.63364315536934e-22
Ninj1	Ninj1	2040.12526247	-1.94840224292889	0.196659083684	-9.90751205806795	3.86141870037051e-23	2.63983466293346e-21
Smim3	Smim3	1153.28063331	-1.75566513907657	0.177410193273	-9.89607816036352	4.32920126947641e-23	2.94769728372494e-21
Cd300a	Cd300a	922.966366525	-1.80386924849212	0.182446832896	-9.88709543410219	4.73568751914468e-23	3.21151885334446e-21
Abhd4	Abhd4	1817.35459641	-1.27423734338873	0.128990502086	-9.8785361928633	5.15808560458085e-23	3.48397734075809e-21
Gyk	Gyk	1134.6413579	-1.74206346626661	0.176868065376	-9.84950823409637	6.88801641360697e-23	4.63390618167997e-21
Myo1f	Myo1f	2531.78802574	1.23489010032	0.12544563982	9.84402568388	7.27405856124482e-23	4.87419654226905e-21
Nsdhl	Nsdhl	1673.67714051	-2.64513579947479	0.269208725839	-9.82559458737217	8.73569855423259e-23	5.83047453702654e-21
Mlkl	Mlkl	1731.13098927	-1.26687399641298	0.129010746047	-9.81991062941938	9.24254481823929e-23	6.14447290554286e-21
Dpysl3	Dpysl3	290.276220527	8.53891872553	0.870027494566	9.81453894142	9.74825887786535e-23	6.45525880045625e-21
Eda2r	Eda2r	256.069855116	-3.1820244252181	0.32477333627	-9.79767754878043	1.15203931112121e-22	7.59895929984091e-21
Tuba8	Tuba8	1402.40596853	-2.90043074493755	0.296143288507	-9.79401140428338	1.1946025069318e-22	7.84904977900791e-21
Cd52	Cd52	277.05027014	2.22113044643	0.227032786921	9.78330256416	1.32804898984474e-22	8.69202916376679e-21
Rusc2	Rusc2	193.018062089	-3.75251447290618	0.383655463795	-9.7809488643452	1.35930148710161e-22	8.86222583443933e-21
Rps4l	Rps4l	967.711675914	2.19920439528	0.22489917241	9.77862377933	1.39088857304278e-22	9.0332863247694e-21
Entpd5	Entpd5	2852.27901052	-1.39380669786402	0.1425466352	-9.77789967405323	1.40087336447764e-22	9.06327495500745e-21
Grap2	Grap2	158.276981479	3.48780418599	0.35701313724	9.76940012057	1.52351452247624e-22	9.81910924676861e-21
Fam101b	Fam101b	302.405386396	1.91187855279	0.195887585619	9.76008023553	1.67023027522652e-22	1.07237674629183e-20
Robo4	Robo4	1013.01149617	2.22901619374	0.228638893691	9.74906831359	1.86168956792147e-22	1.19077613802735e-20
Sptb	Sptb	725.760594237	5.74750437119	0.590355944042	9.73565935805	2.12435481880101e-22	1.35365492340656e-20
Ptprm	Ptprm	145.713515294	6.81689543455	0.70209998775	9.70929433626	2.75235981934055e-22	1.74723112441295e-20
Atp1b2	Atp1b2	436.107102059	6.11620656336	0.63065990929	9.69810586224	3.07147525425777e-22	1.94250678439688e-20
Epb4.2	Epb4.2	221.909233145	5.32796727463	0.551039362702	9.66894134115	4.08582646698729e-22	2.57437558662491e-20
Tiparp	Tiparp	1148.55861671	-2.06253316352192	0.213832577754	-9.64555160483078	5.13344568728185e-22	3.2224298838454e-20
Stk39	Stk39	180.578461487	-2.71582146906334	0.282067687265	-9.62826155451102	6.07484909706745e-22	3.79925562418818e-20
Svil	Svil	4722.99702593	-1.15089300541157	0.119600395441	-9.62281939926888	6.40510051020703e-22	3.99101576440428e-20
Sema4g	Sema4g	131.636988583	3.76115229658	0.394261910221	9.53973031398	1.43204226220343e-21	8.89024472042906e-20
Camkk2	Camkk2	4733.37613172	-1.32421604584361	0.138823939182	-9.5388162419702	1.44471921332117e-21	8.93609107550962e-20
Metrnl	Metrnl	213.291553509	-4.34043806072398	0.455181480537	-9.53562094751321	1.48991228767694e-21	9.18199229551563e-20
Gli3	Gli3	101.06016528	4.01920581933	0.422160502437	9.52056337845	1.72242718779828e-21	1.05763292702406e-19
Plscr1	Plscr1	2341.37784987	-1.79608108330764	0.188725750042	-9.51688406542952	1.78449462875098e-21	1.09177450366264e-19
Gng12	Gng12	2656.60445463	-1.546976911953	0.162854537967	-9.49913297635564	2.11645079834548e-21	1.28555353168568e-19
Slc38a5	Slc38a5	117.952979151	6.25198227775	0.658152666188	9.49928884123	2.11328556777429e-21	1.28555353168568e-19
S1pr3	S1pr3	360.299677636	-2.49130298666303	0.262683021563	-9.48406551683221	2.44564488046319e-21	1.48018492657711e-19
Pcbp4	Pcbp4	979.461534517	1.96159193332	0.207249288171	9.46489105286	2.93867241835341e-21	1.77222937343985e-19
Mylip	Mylip	650.148181904	2.40323957214	0.25427445867	9.45136048939	3.34454927221011e-21	2.00982416407615e-19
Igf2	Igf2	1970.79251723	9.13784651557	0.966889941352	9.45076179279	3.3637359898088e-21	2.01418602567062e-19
Ptprv	Ptprv	1223.30467225	-1.8373808496129	0.194704869113	-9.43674833601241	3.84527163395557e-21	2.29439070003441e-19
Fcer1g	Fcer1g	941.031395466	-1.67603851291817	0.177925740769	-9.41987654893288	4.51618694088074e-21	2.68522298182085e-19
Soat1	Soat1	1127.7280547	-1.41129869272268	0.149869408988	-9.41685633013549	4.6479552330765e-21	2.75387270406069e-19
Ltbp3	Ltbp3	639.412006297	-2.50523554293567	0.266142894616	-9.41312202435467	4.81614583177463e-21	2.84354680123589e-19
Rassf4	Rassf4	1001.93913541	-2.4468626820231	0.260582807972	-9.38996206645314	6.00218699783596e-21	3.53146096325638e-19
Coro2b	Coro2b	501.055997481	1.97244428786	0.21021920928	9.38279757884	6.42450362982925e-21	3.7668113990728e-19
Gm15816	Gm15816	129.465250688	6.63007129592	0.706686187452	9.38191719839	6.4783848603881e-21	3.78525974922192e-19
Emcn	Emcn	606.672208366	2.27512053741	0.242565814273	9.3793948015	6.6352481667407e-21	3.86354484633046e-19
Plagl1	Plagl1	117.588882327	3.7375582417	0.398884388657	9.3700288805	7.25126837592426e-21	4.20772913387825e-19
Mfap2	Mfap2	112.729422257	4.5053331882	0.481037794025	9.36586115304	7.543262122838e-21	4.36217548651515e-19
Gdf3	Gdf3	165.008499603	3.94366718671	0.421239103412	9.36206338576	7.8194458537402e-21	4.50645606437737e-19
Galnt6	Galnt6	2175.15584048	-5.82859016231461	0.62291235602	-9.35699879121759	8.20337235822518e-21	4.71163760683641e-19
Anxa2	Anxa2	1273.49350644	-2.33220651377232	0.24946000572	-9.34901972380169	8.84637925347763e-21	5.06372746014316e-19
Actn1	Actn1	1776.09540864	-1.69395949043068	0.18137597085	-9.33949234007285	9.67971097407377e-21	5.52201349689897e-19
Treml1	Treml1	244.438213543	3.13758091279	0.336634633121	9.32043409703	1.15865274751085e-20	6.587545553693e-19
Tspan8	Tspan8	161.339397231	3.02512399171	0.324581562491	9.32007341544	1.1625982890287e-20	6.58779688205991e-19
Dap	Dap	2594.61672807	-1.08017059473697	0.116054196657	-9.30746690645281	1.30917284267155e-20	7.39354268272637e-19
Dhcr7	Dhcr7	2311.32283371	-2.01625780629374	0.217138340622	-9.28559093026463	1.60812314778792e-20	9.05158915784893e-19
Neurl1b	Neurl1b	406.171258491	-3.1185616265495	0.337081369943	-9.25165821852943	2.2103650766251e-20	1.24000746458111e-18
Csf2rb	Csf2rb	4242.78297413	-1.65999341297091	0.180060528732	-9.21908551899118	2.99644746276079e-20	1.67543085616486e-18
Rgl1	Rgl1	624.983070258	1.71099963486	0.185671307618	9.21520754508	3.10676697889207e-20	1.73138175595945e-18
Marcks	Marcks	1539.92117307	2.10827804237	0.22899052208	9.20683538873	3.358812222299e-20	1.86568760479411e-18
Zeb2	Zeb2	2646.00644628	1.7129202072	0.186138517907	9.20239521865	3.5005814416999e-20	1.93805961391949e-18
Tspan33	Tspan33	427.004505869	2.02491239587	0.220810411459	9.17036648086	4.7141361813406e-20	2.60140207706266e-18
Camsap2	Camsap2	226.907009633	3.67170018357	0.401030305547	9.1556676211	5.40227212824013e-20	2.97142564030824e-18
Zmat3	Zmat3	755.946231947	-1.98964396293104	0.218276994648	-9.11522520337519	7.85072521758346e-20	4.30413461117254e-18
Hpgds	Hpgds	368.806159904	-2.62841389218898	0.288825804599	-9.10034301067644	9.00469858513893e-20	4.92082007471379e-18
Pcyt2	Pcyt2	2665.62711945	-1.19721566228824	0.131598990814	-9.09745321667693	9.24747738590109e-20	5.03719042381696e-18
Ptpn14	Ptpn14	652.466253799	1.84170244755	0.202645880295	9.08827973637	1.00618379782661e-19	5.46315743090035e-18
P2rx1	P2rx1	1226.78870358	1.74534482001	0.192550237268	9.06436078592	1.25336974014465e-19	6.78346199746238e-18
Fads1	Fads1	5043.19340776	-1.172929143324	0.129486535356	-9.05830973159018	1.32487588177731e-19	7.14755723312834e-18
Slc19a2	Slc19a2	845.021636501	-1.8579931478648	0.205258593366	-9.05196278212907	1.4042116711437e-19	7.5514389423352e-18
Nid1	Nid1	144.08509465	7.11635747178	0.786269078011	9.0507914794	1.41935761294911e-19	7.60865798484405e-18
Dnmt3a	Dnmt3a	8341.22310829	1.07513637954	0.118845982006	9.04646805377	1.47667397515959e-19	7.89085972928635e-18
Ldb2	Ldb2	125.360497595	4.93424713353	0.546179524445	9.03411225191	1.65338956133331e-19	8.80729846456601e-18
Sh3gl3	Sh3gl3	86.2171923194	5.35062643075	0.592499154687	9.03060601592	1.70723695617925e-19	9.06553561070529e-18
Sphk1	Sphk1	232.254258805	8.2155292764	0.911264255421	9.0155289506	1.95922667446195e-19	1.03710036441895e-17
Hsd17b7	Hsd17b7	739.762358505	-2.44456463648562	0.271295360458	-9.01071301904448	2.04721089656105e-19	1.08028759997906e-17
6530402F18Rik	6530402F18Rik	381.08005445	-2.10367734926388	0.233607905467	-9.00516335291196	2.1534498512471e-19	1.13280854168718e-17
Zan	Zan	364.195454366	2.62799532085	0.291933950029	9.00202021928	2.21601736050881e-19	1.1621015263836e-17
Gpc3	Gpc3	196.582313544	2.68725315686	0.299066787798	8.98546166444	2.57650321350837e-19	1.34696078214558e-17
Rbp1	Rbp1	2579.32775802	1.66490009715	0.185451341091	8.97755760278	2.76843727791229e-19	1.44283431712429e-17
As3mt	As3mt	948.440944404	1.48321100803	0.165319484273	8.9717858397	2.91745230669929e-19	1.51581845079767e-17
Sh3pxd2a	Sh3pxd2a	1028.91286337	-1.62670403909209	0.181363113453	-8.96932131415565	2.98347041690665e-19	1.54536446195969e-17
Cpq	Cpq	701.020034551	1.79501916209	0.200597306401	8.9483712134	3.60766037072515e-19	1.86296492416101e-17
Ebi3	Ebi3	1888.94590362	1.31957990922	0.147572353798	8.94191815242	3.82472831217235e-19	1.9690354353458e-17
Sc5d	Sc5d	1314.74825792	-2.05333163141527	0.229814394076	-8.93473900828027	4.08140470075343e-19	2.09479026677576e-17
Chd7	Chd7	763.671682592	2.49470037247	0.279377888136	8.92948396566	4.28000541956572e-19	2.19006580347839e-17
Gli2	Gli2	122.828830971	6.26868915746	0.702217237686	8.92699412807	4.37740646919996e-19	2.23313853893989e-17
Susd3	Susd3	529.873081789	-1.67621932937063	0.188003405437	-8.91589875980409	4.83875460699411e-19	2.46106055101514e-17
Mir675	Mir675	447.084923611	10.6367978811	1.19319072477	8.91458310917	4.89654958802452e-19	2.48297706736883e-17
4930447C04Rik	4930447C04Rik	336.435018403	3.08669124744	0.346323243314	8.91274642123	4.97837522343069e-19	2.51691149769014e-17
Rap1gap2	Rap1gap2	154.760499346	2.92567658927	0.329145307642	8.88870818249	6.18234627343334e-19	3.11627161711031e-17
Sdc1	Sdc1	615.835869046	1.67869136984	0.188962306566	8.8837366581	6.46512303629174e-19	3.24910915448876e-17
Rasgrp3	Rasgrp3	255.117682036	3.3336403254	0.375377166976	8.88077544049	6.63958698970082e-19	3.32688622872665e-17
Slc6a15	Slc6a15	446.010829969	-2.53698080497099	0.286292718047	-8.8614926089626	7.89501840210043e-19	3.94423907508485e-17
Renbp	Renbp	701.202946748	-1.62600206227848	0.183685015481	-8.8521214320034	8.58711958926526e-19	4.27734812343166e-17
Spn	Spn	10201.5328773	-1.14413710485865	0.129498501185	-8.83513781539609	9.99749311725501e-19	4.96522555229318e-17
Prrg4	Prrg4	785.841822783	-1.66017841983539	0.188890039708	-8.78912632133368	1.50727513893593e-18	7.4638850428364e-17
Itga2	Itga2	88.4309885285	3.69213888384	0.421256589251	8.76458428913	1.8746711851885e-18	9.25605193950089e-17
Slc7a4	Slc7a4	329.570754382	-2.3079637459916	0.263943978856	-8.74414243505259	2.24715829923325e-18	1.10628323734264e-16
Camkv	Camkv	82.2448799628	5.07300471663	0.58138525948	8.72571953607	2.64493455650997e-18	1.29832456166358e-16
9030617O03Rik	9030617O03Rik	863.832459218	-1.71536395158757	0.196989205639	-8.70790836494198	3.09533379159224e-18	1.51500888129932e-16
Rhof	Rhof	998.043809145	-1.32626273977428	0.152616906652	-8.6901429787332	3.6198363159707e-18	1.76660566564975e-16
Fam109b	Fam109b	783.973299738	1.73507112851	0.19976637827	8.68550125168	3.77075891785891e-18	1.83495778348604e-16
Rag2	Rag2	90.1785330513	5.42558395171	0.625384825885	8.67559257459	4.11402570834663e-18	1.99624822158451e-16
Casp12	Casp12	443.799808885	-2.67054177554868	0.308102333422	-8.66771032172655	4.40896712015656e-18	2.13323263011357e-16
Gimap6	Gimap6	5393.14618765	1.90689222447	0.221333851811	8.6154567359	6.96633244815769e-18	3.36095684913116e-16
Lipo1	Lipo1	393.435273883	1.74376572757	0.202480458675	8.61201984123	7.17844160724917e-18	3.45342350370398e-16
Slc30a10	Slc30a10	190.186149948	10.3648443458	1.20366361855	8.6110805262	7.23751262267331e-18	3.47194994734266e-16
Spns3	Spns3	829.161225178	-1.9997608452702	0.232269882923	-8.60964331709272	7.32882474180519e-18	3.5057941810233e-16
1500009L16Rik	1500009L16Rik	375.21965836	-1.58817842307444	0.184593537841	-8.6036512526549	7.72193766127524e-18	3.68340789119474e-16
Plagl2	Plagl2	3539.85845856	1.01783631619	0.118428850107	8.59449631801	8.36308103205684e-18	3.97799961429047e-16
Cpxm1	Cpxm1	319.741958746	3.33795168321	0.388626889685	8.58909090392	8.76601443897698e-18	4.15794718585857e-16
Nkg7	Nkg7	647.275586653	-1.86089469664033	0.216752178514	-8.58535637055596	9.05552754556392e-18	4.28323916342836e-16
4930483K19Rik	4930483K19Rik	315.275411346	-2.95692910505837	0.344879925676	-8.57379303612704	1.00131303025912e-17	4.7229530248479e-16
Mtss1l	Mtss1l	662.953226174	2.2406108713	0.261386068299	8.57203632115	1.01671009792937e-17	4.7822191402884e-16
Fzd9	Fzd9	148.401181455	2.51025556865	0.292896515045	8.5704521553	1.03079504867983e-17	4.79768613440161e-16
Tmem91	Tmem91	104.58901921	3.06634280521	0.35777204242	8.57066076059	1.02892936983083e-17	4.79768613440161e-16
Trp53i11	Trp53i11	778.186155112	-1.50917852288965	0.176092191044	-8.57038869210895	1.03136329905708e-17	4.79768613440161e-16
Bhlhe40	Bhlhe40	682.606334026	-5.20815580059295	0.607673563811	-8.57064731914239	1.02904948398782e-17	4.79768613440161e-16
Msmo1	Msmo1	3359.49773171	-3.51967947338653	0.410828591577	-8.56727001370271	1.05967218265459e-17	4.91583090008391e-16
Ptprb	Ptprb	152.346782887	7.60822013511	0.888334262553	8.56459156854	1.08459610720227e-17	5.01766845649794e-16
Neat1	Neat1	3700.02274987	-1.40436407388253	0.164320857006	-8.54647486308467	1.26905055186689e-17	5.85496929476075e-16
Tpm2	Tpm2	354.699038614	1.68166419804	0.196819295746	8.54420391893	1.29425331717245e-17	5.95497588931172e-16
Il12rb1	Il12rb1	520.942685551	-2.04597711860862	0.239853484958	-8.53011211810487	1.46205948167547e-17	6.70878706727501e-16
Abcc4	Abcc4	1664.62964634	-1.13522207125635	0.133122057612	-8.52767821966347	1.49314185249886e-17	6.83284371850834e-16
Sh3tc1	Sh3tc1	390.166848772	1.55305809593	0.182326586299	8.51800128251	1.62330406499802e-17	7.40840876798824e-16
Neurl3	Neurl3	5234.3630263	-1.73870134726384	0.204221293771	-8.51381026510525	1.68309329348579e-17	7.66056963714312e-16
Ampd3	Ampd3	577.750729922	1.41025269346	0.165764513168	8.50756694846	1.77621175976456e-17	8.06266445574848e-16
Lima1	Lima1	594.149042374	-1.44040991251794	0.169418442292	-8.50208450172894	1.86216176044611e-17	8.43015106887212e-16
Tsix	Tsix	1859.85805746	-7.79511125200899	0.920336519366	-8.46984889547024	2.45711571168318e-17	1.10938117399685e-15
Mvk	Mvk	746.32941789	-1.53485357950846	0.18234810449	-8.41716223924506	3.85713346669019e-17	1.73684148582748e-15
Tap1	Tap1	2871.07625429	-1.34472559845969	0.159990366862	-8.40504103363084	4.27712025079729e-17	1.92083650412136e-15
Phka1	Phka1	357.377362207	-1.54735803168108	0.184218396266	-8.39958474854811	4.48060249963582e-17	2.00688206389524e-15
Snca	Snca	204.339398822	4.4530962001	0.530704403289	8.39091624736	4.82367891167604e-17	2.15483180165507e-15
Cldn13	Cldn13	158.452680379	10.1011843649	1.20402204686	8.38953438704	4.88071310455034e-17	2.17455729507749e-15
Mid1	Mid1	266.158407446	2.6756052243	0.318950409817	8.38878127115	4.91207633392814e-17	2.18277160459764e-15
Gclm	Gclm	2946.41709874	-1.62680411284186	0.193951135437	-8.38770089782405	4.95741548906398e-17	2.19713695402452e-15
Smoc1	Smoc1	158.715908069	2.45971207458	0.293676211895	8.3755918081	5.49470489728012e-17	2.42888970930555e-15
Agpat2	Agpat2	1121.06576553	-1.04024567153249	0.124324010889	-8.36721453957197	5.89962249290104e-17	2.60107115966389e-15
Tspo2	Tspo2	163.663654425	10.1470156788	1.21394002199	8.35874548581	6.33886983946018e-17	2.78745198200846e-15
Dusp22	Dusp22	218.763572659	2.40582294295	0.287908761007	8.35619914634	6.47713300930405e-17	2.84085371415865e-15
Nbea	Nbea	688.897615334	1.40316072344	0.168684169758	8.31827150972	8.92553650182661e-17	3.90457537227576e-15
Bex4	Bex4	759.435625792	1.73124338517	0.208278903073	8.31213992212	9.39915049493827e-17	4.10113837874748e-15
Ankrd12	Ankrd12	1195.33827071	-1.25057741333457	0.150478137026	-8.31069175930663	9.51457772214378e-17	4.14080307773505e-15
Gna14	Gna14	88.4285621518	3.94533403824	0.475118911918	8.30388759376	1.00758973776538e-16	4.37382013159545e-15
Pbx1	Pbx1	2461.08899166	1.28234480498	0.154591836242	8.29503572862	1.08552573939631e-16	4.70004811165285e-15
Plxna3	Plxna3	678.103319958	1.59008219675	0.191800203662	8.29030504866	1.12958392611676e-16	4.8783003008715e-15
