TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr12 E|12 50.43 cM	mouse chr12 E|12 50.43 cM	0.0119696997752496	-4.42537684115958	7	1	0.00518134715025907	193	112291	100038713	Gm10432
mouse chr1 G3|1 65.43 cM	mouse chr1 G3|1 65.43 cM	0.0136679813415958	-4.29269930984593	8	1	0.00518134715025907	193	112291	14645	Glul
mouse chr14 B|14 22.37 cM	mouse chr14 B|14 22.37 cM	0.0136679813415958	-4.29269930984593	8	1	0.00518134715025907	193	112291	108168148	Gm5798
mouse chr10 C1|10 41.63 cM	mouse chr10 C1|10 41.63 cM	0.0136679813415958	-4.29269930984593	8	1	0.00518134715025907	193	112291	71137	Rfx4
mouse chr13 B3|13 32.8 cM	mouse chr13 B3|13 32.8 cM	0.0136679813415958	-4.29269930984593	8	1	0.00518134715025907	193	112291	14088	Fancc
mouse chr6 B2.3|6 23.82 cM	mouse chr6 B2.3|6 23.82 cM	0.0153633589175583	-4.17576989564096	9	1	0.00518134715025907	193	112291	140488	Igf2bp3
mouse chr18	mouse chr18	0.0163656639711961	-4.11256979921555	1513	7	0.0362694300518135	193	112291	77805,225467,319888,63955,67199,108123,240396	Esco1,Pggt1b,Oacyl,Cables1,Pfdn1,Napg,Mex3c
mouse chr14 E2.2|14	mouse chr14 E2.2|14	0.0170558374237376	-4.07126276295445	10	1	0.00518134715025907	193	112291	105245841	Gm41230
mouse chr10 B2|10 23.24 cM	mouse chr10 B2|10 23.24 cM	0.0187454217960191	-3.97680572725926	11	1	0.00518134715025907	193	112291	11793	Atg5
mouse chr13|13 B1	mouse chr13|13 B1	0.0204321169610751	-3.89064725530177	12	1	0.00518134715025907	193	112291	102465569	Mir6944
mouse chr11|11 E2	mouse chr11|11 E2	0.0204321169610751	-3.89064725530177	12	1	0.00518134715025907	193	112291	102465713	Mir7236
mouse chr17|17 E4	mouse chr17|17 E4	0.0204321169610751	-3.89064725530177	12	1	0.00518134715025907	193	112291	72285	1810073O08Rik
mouse chr11	mouse chr11	0.0210101080977089	-3.86275161907854	3563	12	0.0621761658031088	193	112291	78200,319939,102639290,18750,104692,53860,387140,723924,217207,216742,115487731,100504632	4930538E20Rik,Tns3,Gm11963,Prkca,Gm12108,Septin9,Mir21a,Mir218-2,Dhx8,Fnip1,Gm12299,Gm11478
mouse chr3 F1|3 37.83 cM	mouse chr3 F1|3 37.83 cM	0.022115927845017	-3.81145721308109	13	1	0.00518134715025907	193	112291	80877	Lrba
mouse chr13|13	mouse chr13|13	0.0225755204662791	-3.79088912496017	134	2	0.0103626943005181	193	112291	102465569,74939	Mir6944,4930471G24Rik
mouse chr14|14 C1	mouse chr14|14 C1	0.0237968593304773	-3.73820166791663	14	1	0.00518134715025907	193	112291	328385	D330046F09Rik
mouse chr10 B1|10 18.85 cM	mouse chr10 B1|10 18.85 cM	0.0237968593304773	-3.73820166791663	14	1	0.00518134715025907	193	112291	215900	Calhm6
mouse chr13|13 A5	mouse chr13|13 A5	0.0237968593304773	-3.73820166791663	14	1	0.00518134715025907	193	112291	74939	4930471G24Rik
mouse chr6 F3|6 59.32 cM	mouse chr6 F3|6 59.32 cM	0.0254749163368319	-3.67006098400703	15	1	0.00518134715025907	193	112291	73870	4930417O13Rik
mouse chr14 A3|14 16.09 cM	mouse chr14 A3|14 16.09 cM	0.0254749163368319	-3.67006098400703	15	1	0.00518134715025907	193	112291	71704	Arhgef3
mouse chr7|7 C	mouse chr7|7 C	0.0254749163368319	-3.67006098400703	15	1	0.00518134715025907	193	112291	73796	4930402F11Rik
mouse chr7|7 B3	mouse chr7|7 B3	0.0271501037373513	-3.60637441171257	16	1	0.00518134715025907	193	112291	102465636	Mir7051
mouse chr11 D|11 65.48 cM	mouse chr11 D|11 65.48 cM	0.0338222548944736	-3.38663626433175	20	1	0.00518134715025907	193	112291	217207	Dhx8
mouse chr7|7	mouse chr7|7	0.0345927667011222	-3.36411067365434	169	2	0.0103626943005181	193	112291	73796,102465636	4930402F11Rik,Mir7051
mouse chr12 C3|12 35.51 cM	mouse chr12 C3|12 35.51 cM	0.0371412394290549	-3.29302735180355	22	1	0.00518134715025907	193	112291	73834	Atp6v1d
mouse chr1 D|1 47.76 cM	mouse chr1 D|1 47.76 cM	0.0387964758599421	-3.24942586483006	23	1	0.00518134715025907	193	112291	78603	B230216N24Rik
mouse chr1 C1.1|1 26.99 cM	mouse chr1 C1.1|1 26.99 cM	0.0387964758599421	-3.24942586483006	23	1	0.00518134715025907	193	112291	98267	Stk17b
mouse chr7 D2|7	mouse chr7 D2|7	0.0404488815327951	-3.20771628647067	24	1	0.00518134715025907	193	112291	100859962	Gm21057
mouse chr2 F1|2 61.76 cM	mouse chr2 F1|2 61.76 cM	0.0404488815327951	-3.20771628647067	24	1	0.00518134715025907	193	112291	108011	Ap4e1
mouse chr18 B2|18 19.46 cM	mouse chr18 B2|18 19.46 cM	0.0404488815327951	-3.20771628647067	24	1	0.00518134715025907	193	112291	67199	Pfdn1
mouse chr9	mouse chr9	0.0535712743621249	-2.92674228064485	2795	9	0.0466321243523316	193	112291	234915,69010,102633152,75669,11804,235542,102633001,76898,78100	Cep126,Anapc13,Gm28703,Pik3r4,Aplp2,Ppp2r3a,Gm30933,B3gat1,Msantd4
mouse chr13 D2.2|13	mouse chr13 D2.2|13	0.0551939396980246	-2.8969021198055	33	1	0.00518134715025907	193	112291	105245634	Gm41062
mouse chr11 B1.3|11 32.13 cM	mouse chr11 B1.3|11 32.13 cM	0.0568183011657616	-2.86789680152891	34	1	0.00518134715025907	193	112291	216742	Fnip1
mouse chr15	mouse chr15	0.0625328237661631	-2.77206367984006	2030	7	0.0362694300518135	193	112291	207818,15117,387169,223754,105835,380993,209039	Smagp,Has2,Mir151,Tbc1d22a,Sgsm3,Zfat,Tns2
mouse chr6 F3|6 63.44 cM	mouse chr6 F3|6 63.44 cM	0.0632880117945925	-2.76005935489925	38	1	0.00518134715025907	193	112291	56449	Ybx3
mouse chr12 F1|12 60.56 cM	mouse chr12 F1|12 60.56 cM	0.07926978599799	-2.53489823179624	48	1	0.00518134715025907	193	112291	100499517	Mir3072
mouse chr9 E3.1|9	mouse chr9 E3.1|9	0.07926978599799	-2.53489823179624	48	1	0.00518134715025907	193	112291	102633152	Gm28703
mouse chr19 A|19 4.34 cM	mouse chr19 A|19 4.34 cM	0.0808529665149231	-2.51512300204373	49	1	0.00518134715025907	193	112291	74481	Batf2
mouse chr5 E3|5 47.29 cM	mouse chr5 E3|5 47.29 cM	0.0808529665149231	-2.51512300204373	49	1	0.00518134715025907	193	112291	100554	Pramel52-ps
mouse chr10 C2|10	mouse chr10 C2|10	0.0824334388681188	-2.49576411287963	50	1	0.00518134715025907	193	112291	102633867	Gm31592
mouse chr3 E1|3	mouse chr3 E1|3	0.0902953390065064	-2.40466943665211	55	1	0.00518134715025907	193	112291	102639225	Gm35584
mouse chr3 A1|3	mouse chr3 A1|3	0.0965365800864334	-2.33783327421222	59	1	0.00518134715025907	193	112291	102632048	Gm30223
mouse chr8	mouse chr8	0.0974028052160851	-2.32890026776189	2710	8	0.0414507772020725	193	112291	14107,66234,234214,77087,17463,23923,234564,234258	Fat1,Msmo1,Sorbs2,Ankrd11,Psmd7,Aadat,Ces1f,Neil3
mouse chr17 C|17	mouse chr17 C|17	0.101189539352992	-2.29075989354857	62	1	0.00518134715025907	193	112291	105246296	Gm41600
mouse chr9 A4|9	mouse chr9 A4|9	0.101189539352992	-2.29075989354857	62	1	0.00518134715025907	193	112291	102633001	Gm30933
mouse chr18|18	mouse chr18|18	0.122590090493982	-2.09890908669146	76	1	0.00518134715025907	193	112291	320624	4930474G06Rik
mouse chr11|11	mouse chr11|11	0.139048553538619	-1.97293210081137	87	1	0.00518134715025907	193	112291	102465713	Mir7236
mouse chr17 A3.2|17 11.4 cM	mouse chr17 A3.2|17 11.4 cM	0.139048553538619	-1.97293210081137	87	1	0.00518134715025907	193	112291	224576	Vmn2r106
mouse chr16|16	mouse chr16|16	0.143483674900645	-1.94153401401262	90	1	0.00518134715025907	193	112291	78110	4930428D20Rik
mouse chr14	mouse chr14	0.159897315052133	-1.83322345070201	2588	7	0.0362694300518135	193	112291	71704,76965,14611,108168148,23888,211712,105245841	Arhgef3,Slitrk1,Gja3,Gm5798,Gpc6,Pcdh9,Gm41230
mouse chr17|17	mouse chr17|17	0.165320649829517	-1.79986835860887	105	1	0.00518134715025907	193	112291	72285	1810073O08Rik
mouse chr17 B1|17 19.16 cM	mouse chr17 B1|17 19.16 cM	0.173899550117604	-1.74927744464305	111	1	0.00518134715025907	193	112291	22670	Trim26
mouse chr6	mouse chr6	0.189359241591076	-1.66410931890126	3208	8	0.0414507772020725	193	112291	14924,109648,19783,71982,140488,56449,67088,73870	Magi1,Npy,Rprl1,Snx10,Igf2bp3,Ybx3,Cand2,4930417O13Rik
mouse chr16	mouse chr16	0.190426130343804	-1.65849092684066	1770	5	0.0259067357512953	193	112291	12970,69053,624582,751561,74482	Crygs,Hapstr1,Morf4l1-ps1,Mir691,Ifitm7
mouse chr14|14	mouse chr14|14	0.192187420568049	-1.64928423428585	124	1	0.00518134715025907	193	112291	328385	D330046F09Rik
mouse chr3|3	mouse chr3|3	0.196350171793961	-1.62785562302109	127	1	0.00518134715025907	193	112291	101056032	Gm9831
mouse chr10|10	mouse chr10|10	0.222223156019169	-1.50407319469884	146	1	0.00518134715025907	193	112291	71018	4933404K13Rik
mouse chr9|9	mouse chr9|9	0.226231914464821	-1.48619463566425	149	1	0.00518134715025907	193	112291	78025	4930540M03Rik
mouse chr1|1	mouse chr1|1	0.260124586435983	-1.34659458413608	175	1	0.00518134715025907	193	112291	102466969	Mir6350
mouse chr19	mouse chr19	0.267949200922406	-1.31695786523492	1525	4	0.0207253886010363	193	112291	226144,77059,18569,74481	Erlin1,4931408D14Rik,Pdcd4,Batf2
mouse chr5	mouse chr5	0.444676261015931	-0.810408764909851	3108	6	0.0310880829015544	193	112291	18647,67327,381626,791294,100554,22385	Cdk14,1700031L13Rik,Rbm33,Gm9958,Pramel52-ps,Baz1b
mouse chr7	mouse chr7	0.889915334630554	-0.116628950409652	4506	5	0.0259067357512953	193	112291	78610,22411,100859962,360216,11982	Uvrag,Wnt11,Gm21057,Zranb1,Atp10a
mouse chr12 F2|12 62.59 cM	mouse chr12 F2|12 62.59 cM	0.999999999545459	-4.54540625594862e-10	38	0	0	193	112291
mouse chrX F1|X	mouse chrX F1|X	0.999999999545459	-4.54540625594862e-10	38	0	0	193	112291
mouse chr1 G3|1	mouse chr1 G3|1	0.999999999545459	-4.54540625594862e-10	38	0	0	193	112291
mouse chr2 E5|2	mouse chr2 E5|2	0.999999999545459	-4.54540625594862e-10	38	0	0	193	112291
mouse chr3 B|3	mouse chr3 B|3	0.999999999566932	-4.33067564756448e-10	54	0	0	193	112291
mouse chr8 E1|8 72.1 cM	mouse chr8 E1|8 72.1 cM	0.999999999566932	-4.33067564756448e-10	54	0	0	193	112291
mouse chr5 C3.1|5	mouse chr5 C3.1|5	0.999999999566932	-4.33067564756448e-10	54	0	0	193	112291
mouse chr4 D3|4 67.19 cM	mouse chr4 D3|4 67.19 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 C2|14 27.12 cM	mouse chr14 C2|14 27.12 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 89.18 cM	mouse chr5 89.18 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 F1|2 63.5 cM	mouse chr2 F1|2 63.5 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr17 E3|17 51.91 cM	mouse chr17 E3|17 51.91 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 42.67 cM	mouse chr9 42.67 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 B1|7 19.48 cM	mouse chr7 B1|7 19.48 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 11.58 cM	mouse chr14 11.58 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr15 E3|15 44.89 cM	mouse chr15 E3|15 44.89 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 F4|9 71.33 cM	mouse chr9 F4|9 71.33 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr8 5.73 cM	mouse chr8 5.73 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 48.27 cM	mouse chr9 48.27 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr12 F2|12 62.52 cM	mouse chr12 F2|12 62.52 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr19|19 C1	mouse chr19|19 C1	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 C2|14 27.29 cM	mouse chr14 C2|14 27.29 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr11 B1.3|11 30.93 cM	mouse chr11 B1.3|11 30.93 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr1 D|1 44.54 cM	mouse chr1 D|1 44.54 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 C1|6 31.05 cM	mouse chr6 C1|6 31.05 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 C2|14 27.39 cM	mouse chr14 C2|14 27.39 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr15 22.82 cM	mouse chr15 22.82 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 C3|14 28.01 cM	mouse chr14 C3|14 28.01 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr19 45.06 cM	mouse chr19 45.06 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 C1.3|2 38.35 cM	mouse chr2 C1.3|2 38.35 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr13 C3|13 47.85 cM	mouse chr13 C3|13 47.85 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr12 F1|12 62.27 cM	mouse chr12 F1|12 62.27 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chrX D|X 46.22 cM	mouse chrX D|X 46.22 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 F2|6 59.32 cM	mouse chr6 F2|6 59.32 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr1 E4|1 58.15 cM	mouse chr1 E4|1 58.15 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr10 3.04 cM	mouse chr10 3.04 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr8 E1|8 70.67 cM	mouse chr8 E1|8 70.67 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 D3|7 49.32 cM	mouse chr7 D3|7 49.32 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr4 C4|4 40.2 cM	mouse chr4 C4|4 40.2 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 A1|7 8.41 cM	mouse chr7 A1|7 8.41 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr16 C3.3|16 49.58 cM	mouse chr16 C3.3|16 49.58 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr3|3 F2.2	mouse chr3|3 F2.2	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 A1|7 2.11 cM	mouse chr7 A1|7 2.11 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 44.78 cM	mouse chr5 44.78 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr18 B1|18 18.71 cM	mouse chr18 B1|18 18.71 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr11 A4|11 18.83 cM	mouse chr11 A4|11 18.83 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 72.43 cM	mouse chr9 72.43 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 F5|7 86.82 cM	mouse chr7 F5|7 86.82 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr12 A1.2|12 8.19 cM	mouse chr12 A1.2|12 8.19 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 E3|5 48.46 cM	mouse chr5 E3|5 48.46 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 D|2 49.69 cM	mouse chr2 D|2 49.69 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr8 B1.1|8 26.91 cM	mouse chr8 B1.1|8 26.91 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 C2|14 27.38 cM	mouse chr14 C2|14 27.38 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr1 D|1 47.47 cM	mouse chr1 D|1 47.47 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 59.32 cM	mouse chr6 59.32 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr8 22.16 cM	mouse chr8 22.16 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 A3|2 18.88 cM	mouse chr2 A3|2 18.88 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr13 A3.1|13 8.18 cM	mouse chr13 A3.1|13 8.18 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5|5 E3	mouse chr5|5 E3	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 E3|7 54.84 cM	mouse chr7 E3|7 54.84 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 60.4 cM	mouse chr5 60.4 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr11 E2|11 83.36 cM	mouse chr11 E2|11 83.36 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 A1|5 3.38 cM	mouse chr5 A1|5 3.38 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 H3|2 89.91 cM	mouse chr2 H3|2 89.91 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr12 F1|12 62.15 cM	mouse chr12 F1|12 62.15 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 B3|5 23.78 cM	mouse chr5 B3|5 23.78 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr8 A3|8 18.75 cM	mouse chr8 A3|8 18.75 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 23.53 cM	mouse chr9 23.53 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr10 B4|10 29.29 cM	mouse chr10 B4|10 29.29 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 E2|6 49.87 cM	mouse chr6 E2|6 49.87 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr13 50.66 cM	mouse chr13 50.66 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 C1.2|2	mouse chr2 C1.2|2	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 F1|2 62.05 cM	mouse chr2 F1|2 62.05 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr16 19.88 cM	mouse chr16 19.88 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr17 55.02 cM	mouse chr17 55.02 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 F1|2 62.08 cM	mouse chr2 F1|2 62.08 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 A5.1|9 20.86 cM	mouse chr9 A5.1|9 20.86 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr12 F2|12 62.54 cM	mouse chr12 F2|12 62.54 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr18|18 E4	mouse chr18|18 E4	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr3 56.07 cM	mouse chr3 56.07 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr11 14.44 cM	mouse chr11 14.44 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chrX A7.3|X 38.07 cM	mouse chrX A7.3|X 38.07 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr13 B1|13 31.04 cM	mouse chr13 B1|13 31.04 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 D|2 49.93 cM	mouse chr2 D|2 49.93 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr17 B1|17 18.75 cM	mouse chr17 B1|17 18.75 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr12 15.54 cM	mouse chr12 15.54 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr10 41.33 cM	mouse chr10 41.33 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr10 D2|10 66.69 cM	mouse chr10 D2|10 66.69 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 41.45 cM	mouse chr5 41.45 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr1 63.32 cM	mouse chr1 63.32 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 C1|6 31.81 cM	mouse chr6 C1|6 31.81 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 E3.3|9 50.31 cM	mouse chr9 E3.3|9 50.31 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr16 C3.3|16 51.39 cM	mouse chr16 C3.3|16 51.39 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 30.51 cM	mouse chr14 30.51 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr16 C3.3|16 45.89 cM	mouse chr16 C3.3|16 45.89 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr18 E1|18 35.1 cM	mouse chr18 E1|18 35.1 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 C1|14 26.3 cM	mouse chr14 C1|14 26.3 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr4 39.46 cM	mouse chr4 39.46 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr5 A2|5 6.47 cM	mouse chr5 A2|5 6.47 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr19 A|19 4.23 cM	mouse chr19 A|19 4.23 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chrX A7.3|X 37.63 cM	mouse chrX A7.3|X 37.63 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 76.29 cM	mouse chr7 76.29 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr4 16.7 cM	mouse chr4 16.7 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 A1|7 2.9 cM	mouse chr7 A1|7 2.9 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr15 B3.1|15 14.97 cM	mouse chr15 B3.1|15 14.97 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr15 D1|15 29.03 cM	mouse chr15 D1|15 29.03 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr19 50.72 cM	mouse chr19 50.72 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 A3.3|6 12.55 cM	mouse chr6 A3.3|6 12.55 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6|6 A3.1	mouse chr6|6 A3.1	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chrX 39.95 cM	mouse chrX 39.95 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr19 36.26 cM	mouse chr19 36.26 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chrX C3|X 43.19 cM	mouse chrX C3|X 43.19 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr11 65.48 cM	mouse chr11 65.48 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr3 G3|3 58.05 cM	mouse chr3 G3|3 58.05 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr17 51.8 cM	mouse chr17 51.8 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr1 C1.3|1 28.86 cM	mouse chr1 C1.3|1 28.86 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 32.4 cM	mouse chr6 32.4 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr3 E1|3 29.81 cM	mouse chr3 E1|3 29.81 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr7 F5|7 88.92 cM	mouse chr7 F5|7 88.92 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chrX 30.06 cM	mouse chrX 30.06 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr9 33.34 cM	mouse chr9 33.34 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr14 C2|14 27.24 cM	mouse chr14 C2|14 27.24 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr2 H4	mouse chr2 H4	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr16 C3.3|16 51.41 cM	mouse chr16 C3.3|16 51.41 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr10 D3|10 74.51 cM	mouse chr10 D3|10 74.51 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr19 A|19 5.35 cM	mouse chr19 A|19 5.35 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
mouse chr6 37.75 cM	mouse chr6 37.75 cM	0.999999999585073	-4.1492682650317e-10	3	0	0	193	112291
